user_screen_name,user_id,tweet_id,text,ideology_score,vader_sentiment,SVM_sentiment,SVM_stance,sentiment,BERT_sentiment,BERT_stance,lexicoder_sentiment,stance
proudwarrior27,id: 835607987469307904,id:1043626594173157384," RT @lauferlaw Ari, why do they need outside counsel? Direct me to a time where one was hired by either party to cross-exam a witness before the Senate judiciary, publicly. It’s b/c they want a seasoned pro to obfuscate &amp; deflect Dr. Ford’s credible testimony. Kavanaugh was a horrible choice. https://t.co/Z2ZEBdroxf",-1.070378272,0.0,0,0,neutral,0,0,,0.0
juliette1243,id: 259543335,id:1043547687851675648, RT @LaurieLleclair @jentaub I had a mini melt down last night. All the bizarre news and Kavanaugh stand off is like pelting rain. Torture.,-1.795115858,0.0,0,0,neutral,0,0,0.0,0.0
lavici,id: 17933552,id:1043553407079010305, RT @lavici @JWGOP @EdWhelanEPPC Just the fact that Whelan felt compelled to resort to this beliew the belt conspiracy speaks volumes about Kavanaugh’s innocencence. Wouldn’t y’all agree @KamalaHarris @SenatorCollins @lisamurkowski @maziehirono @SenFeinstein @DickDurbin @SenSchumer @ChuckGrassley ???,-0.25205435,0.0,0,0,neutral,0,0,1.0,0.0
beastiegirl1969,id: 805792224449589248,id:1043533730663608320, RT @Lawrence “Alcoholics Unanimous” is what Mark Judge called his high school friends. Dr Ford says Mark Judge helped Brett Kavanaugh sexually assault her while both boys were drunk. https://t.co/Ur1F0591wI,-0.905539191,0.0,0,0,neutral,0,0,,0.0
SusanCornutt,id: 17409753,id:1043545604654284800, RT @Lawrence “Alcoholics Unanimous” is what Mark Judge called his high school friends. Dr Ford says Mark Judge helped Brett Kavanaugh sexually assault her while both boys were drunk. https://t.co/Ur1F0591wI,-1.71238511,0.0,0,0,neutral,0,0,,0.0
DebraSSchneider,id: 3307889436,id:1043551067563335683, RT @Lawrence “Alcoholics Unanimous” is what Mark Judge called his high school friends. Dr Ford says Mark Judge helped Brett Kavanaugh sexually assault her while both boys were drunk. https://t.co/Ur1F0591wI,-1.728901316,0.0,0,0,neutral,0,0,,0.0
semihackedoff,id: 767873914814930944,id:1043560440305876992, RT @Lawrence “Alcoholics Unanimous” is what Mark Judge called his high school friends. Dr Ford says Mark Judge helped Brett Kavanaugh sexually assault her while both boys were drunk. https://t.co/Ur1F0591wI,-1.835918331,0.0,0,0,neutral,0,0,,0.0
therealeffzee,id: 303345515,id:1043659335824539648, RT @Lawrence “Alcoholics Unanimous” is what Mark Judge called his high school friends. Dr Ford says Mark Judge helped Brett Kavanaugh sexually assault her while both boys were drunk. https://t.co/Ur1F0591wI,-1.096631197,0.0,0,0,neutral,0,0,,0.0
normal_cee1,id: 2749491674,id:1043705313520701440, RT @Lawrence “Alcoholics Unanimous” is what Mark Judge called his high school friends. Dr Ford says Mark Judge helped Brett Kavanaugh sexually assault her while both boys were drunk. https://t.co/Ur1F0591wI,-1.846919917,0.0,0,0,neutral,0,0,,0.0
Xerogh0st,id: 866991810,id:1043547315259101185, RT @Lawrence “Alcoholics Unanimous” is what Mark Judge called his high school friends. Dr Ford says Mark Judge helped Brett Kavanaugh sexually assault her while both boys were drunk. https://t.co/Ur1F0591wI,-1.692469871,0.0,0,0,neutral,0,0,,0.0
SeraKing00,id: 26407301,id:1043535311765233670, RT @Lawrence “Alcoholics Unanimous” is what Mark Judge called his high school friends. Dr Ford says Mark Judge helped Brett Kavanaugh sexually assault her while both boys were drunk. https://t.co/Ur1F0591wI,-1.746651048,0.0,0,0,neutral,0,0,,0.0
HawaiiMish,id: 831337037655527425,id:1043529647038717958, RT @Lawrence “Alcoholics Unanimous” is what Mark Judge called his high school friends. Dr Ford says Mark Judge helped Brett Kavanaugh sexually assault her while both boys were drunk. https://t.co/Ur1F0591wI,-1.717951817,0.0,0,0,neutral,0,0,,0.0
cogan52,id: 257792555,id:1043545860125134850, RT @Lawrence “Alcoholics Unanimous” is what Mark Judge called his high school friends. Dr Ford says Mark Judge helped Brett Kavanaugh sexually assault her while both boys were drunk. https://t.co/Ur1F0591wI,-1.536530545,0.0,0,0,neutral,0,0,,0.0
wfrolik,id: 3945305295,id:1043550612355452929, RT @Lawrence Dear @SenatorCollins   Senator McConnell just said he has the votes to confirm Brett Kavanaugh. Is he lying or are you lying when you say you're undecided?,-2.085508547,0.0,0,0,neutral,0,0,,0.0
WhiteHawkRaven,id: 144392975,id:1043531908381134848, RT @Lawrence Mark Judge’s own family says they fear him.  https://t.co/zZt3DIL0uj,-0.707362368,0.0,0,0,neutral,0,0,0.0,0.0
blk_dahlia2,id: 196935951,id:1043551258366230528, RT @Lawrence Mark Judge’s own family says they fear him.  https://t.co/zZt3DIL0uj,-1.39189953,0.0,0,0,neutral,0,0,0.0,0.0
snw106,id: 22307579,id:1043547745720717312, RT @Lawrence Mark Judge’s own family says they fear him.  https://t.co/zZt3DIL0uj,-1.658269048,0.0,0,0,neutral,0,0,0.0,0.0
snw106,id: 22307579,id:1043547745720717312, RT @Lawrence Mark Judge’s own family says they fear him.  https://t.co/zZt3DIL0uj,-1.658269048,0.0,0,0,neutral,0,0,0.0,0.0
shotgunn28,id: 2441578178,id:1043596928863236096, RT @Lawrence Mark Judge’s own family says they fear him.  https://t.co/zZt3DIL0uj,-0.351333157,0.0,0,0,neutral,0,0,0.0,0.0
mrsquack19,id: 773977512439386112,id:1043600749576347648, RT @Lawrence Mark Judge’s own family says they fear him.  https://t.co/zZt3DIL0uj,-1.828961847,0.0,0,0,neutral,0,0,0.0,0.0
linda_brickley,id: 896725005333082113,id:1043543858255155201," RT @Lawrence McConnell says he has the votes to confirm Kavanaugh.  So we must now ask @JeffFlake @lisamurkowski @SenatorCollins if they are all lying about being ""undecided.""",-1.710257658,0.0,0,0,neutral,0,0,,0.0
linda_brickley,id: 896725005333082113,id:1043543858255155201," RT @Lawrence McConnell says he has the votes to confirm Kavanaugh.  So we must now ask @JeffFlake @lisamurkowski @SenatorCollins if they are all lying about being ""undecided.""",-1.710257658,0.0,0,0,neutral,0,0,,0.0
StacySturgis,id: 121430347,id:1043533993986207744," RT @Lawrence Sen McConnell just said he has the votes to confirm Kavanaugh.  McConnell doesn't lie about that.  That means the ""undecided"" Republican senators are lying.  That means they will not give Dr Ford a fair hearing.",-0.994542947,0.0,0,0,neutral,0,0,1.0,0.0
iamLaker4life,id: 2469639018,id:1043532702991806465," RT @Lawrence Sen McConnell just said he has the votes to confirm Kavanaugh.  McConnell doesn't lie about that.  That means the ""undecided"" Republican senators are lying.  That means they will not give Dr Ford a fair hearing.",-0.898841655,0.0,0,0,neutral,0,0,1.0,0.0
janetholveck,id: 814057516862734336,id:1043529576641642496," RT @LaylaAlisha11 Ellison pounded about abuse at debate. He blames accusers, says women make things up! But Dems decided Kavanaugh’s guilt w/ NO PROOF! Why are Dems smearing &amp; dismissing Karen Monahan? Cause it’s all a Democrat Set up to get Kavaugh removed! Confirm Now! https://t.co/XdOYn6nYwP",2.166523799,0.0,0,1,neutral,0,1,0.0,1.0
Tombx7M,id: 877699334,id:1043537547593482241," RT @LaylaAlisha11 Ellison pounded about abuse at debate. He blames accusers, says women make things up! But Dems decided Kavanaugh’s guilt w/ NO PROOF! Why are Dems smearing &amp; dismissing Karen Monahan? Cause it’s all a Democrat Set up to get Kavaugh removed! Confirm Now! https://t.co/XdOYn6nYwP",2.370072236,0.0,0,1,neutral,0,1,0.0,1.0
watson1_z,id: 3957201857,id:1043710854548660224," RT @LaylaAlisha11 If Dems win midterms they said Not only will they try to IMPEACH our @POTUS, Dems will move to Impeach Judge Kavanaugh if he gets on SC! This heinous statement by Dems should motivate EVERY REPUBLICAN &amp; Independent to get to the Polls in Nov &amp; Vote GOP! https://t.co/vzT9kHxAQ9",2.019570308,1.0,0,1,neutral,0,1,,1.0
NLTCNY,id: 360343192,id:1043675289992265728," RT @LaylaAlisha11 If Dems win midterms they said Not only will they try to IMPEACH our @POTUS, Dems will move to Impeach Judge Kavanaugh if he gets on SC! This heinous statement by Dems should motivate EVERY REPUBLICAN &amp; Independent to get to the Polls in Nov &amp; Vote GOP! https://t.co/vzT9kHxAQ9",2.31408622,1.0,0,1,neutral,0,1,,1.0
FIGHTER_USA_USA,id: 810591421191294976,id:1043535980114907137, RT @LaylaAlisha11 Kavanaugh Classmate Embarrasses Herself after saying a few days ago she knew attack happened cause she heard it at school. Now Says She Has ‘No Idea’ If Attack Happened b/c she realized Ms. Ford said she told NOBODY! Ms. Ford is Lying as well! https://t.co/F2EATnZNtL via @ILMForg,2.327479967,0.0,0,1,neutral,0,1,0.0,1.0
super_crone,id: 784875338958381056,id:1043551720737976321," RT @LaynieR If Republicans rush through a nominee where you have unanswered sexual assault allegations, I can promise you Democratic senators will be interested in looking at those allegations.” “And if Judge Kavanaugh lied under oath, you could see a judicial impeachment"" https://t.co/uDyjpqa223",-1.461033256,0.0,0,0,neutral,0,0,0.0,0.0
BiznezNuna,id: 890058174463594496,id:1043530085041561601, RT @LeadLawsuits The #SupremeCourt has an opportunity to step in and protect #freespeech – decision coming in the next few days @ANAmarketers. Worth a read: https://t.co/wCtDCk1d9I,-1.840652372,1.0,1,1,neutral,1,1,1.0,1.0
EileenForBlue,id: 996412303275937792,id:1043660196147617797," RT @Leahgreenb The fact that this is being leaked shows that ppl in the White House are spooked, know Kavanaugh's in serious peril, and are setting up to blame him if he goes down.  The next few days will be critical. We must keep standing in solidarity with Dr. Ford and keep the pressure on. https://t.co/sYKglwDTjU",-1.632305414,0.0,0,0,neutral,0,0,0.0,0.0
buckner_e,id: 327643477,id:1043573398662610944," RT @LeahR77 On top of trying to destroy Kavanaugh’s life &amp; career for a Lying NUTJOB .. Democrats are now threatening to IMPEACH him once he’s confirmed IF they take back the house ! If you have to walk in the rain for miles barefoot, fighting off bears w your bare hands to vote RED.. DO IT!",1.922496361,0.0,0,1,neutral,0,1,0.0,1.0
anotherdjtfan,id: 1035509931401773058,id:1043577837238792192," RT @LeahR77 On top of trying to destroy Kavanaugh’s life &amp; career for a Lying NUTJOB .. Democrats are now threatening to IMPEACH him once he’s confirmed IF they take back the house ! If you have to walk in the rain for miles barefoot, fighting off bears w your bare hands to vote RED.. DO IT!",2.021052322,0.0,0,1,neutral,0,1,0.0,1.0
Kailash18766317,id: 1043106770040676354,id:1043551248904081409, RT @leelarammeghwa2 #_reet_science_maths @VasundharaBJP  @VasudevDevnani  @MadanlalSaniBJP  Science maths third grade teacher Stay hatao Supreme court se best advocate Bulao Joining do Berojgari asahniya ho rhi he Plzzzz hmara sath do Hmara bhavishya aapke hath me he So plzzz solve this matter,-0.829653631,1.0,0,0,neutral,0,1,1.0,0.0
shansmith,id: 16059798,id:1043594537745219584," RT @LifeNewsToo Judge Brett Kavanaugh and His Wife Receive Multiple Death Threats, U.S. Marshals Now Investigating https://t.co/Qrt4UGBdlP #ConfirmBrettKavanaughNow #ConfirmKavanaughNow https://t.co/BtngpxiCsh",1.877937778,0.0,0,1,neutral,0,1,0.0,1.0
LoriD4Christ,id: 158436870,id:1043535725151629312, RT @LifeNewsToo Judge Brett Kavanaugh has been through 6 FBI background checks and had his character/integrity rated A++ by the American Bar Association and by everyone who has worked with him. It's time to end this radical pro-abortion assault against him.  #ConfirmKavanaughNow https://t.co/Se7dtrVZJx,2.123974876,0.0,0,1,neutral,1,1,0.0,1.0
trader_sam,id: 43570878,id:1043541958944333825, RT @LifeZette Yet Another Deadline Extension for Kavanaugh’s Sexual Assault Accuser https://t.co/bKSPSdcsA2,2.068226423,0.0,0,1,neutral,0,1,0.0,1.0
trader_sam,id: 43570878,id:1043541958944333825, RT @LifeZette Yet Another Deadline Extension for Kavanaugh’s Sexual Assault Accuser https://t.co/bKSPSdcsA2,2.068226423,0.0,0,1,neutral,0,1,0.0,1.0
keith_monika,id: 1931888934,id:1043536905642504193," RT @LincolnsBible No one hunts trolls &amp; dismantles the treasonous PR-Alt Right media machine like @WarfareNavel. Here, he's exposing Ventry's influence &amp; actions within their little ""plow Kavanaugh through at all costs"" op, that idiot @EdWhelanEPPC exposed. News of Ventry's resignation just broke. https://t.co/3TVtOTpPAD",-0.840418958,0.0,0,0,neutral,0,0,0.0,0.0
factsfaraone,id: 46542025,id:1043544904142671873," RT @LincolnsBible No one hunts trolls &amp; dismantles the treasonous PR-Alt Right media machine like @WarfareNavel. Here, he's exposing Ventry's influence &amp; actions within their little ""plow Kavanaugh through at all costs"" op, that idiot @EdWhelanEPPC exposed. News of Ventry's resignation just broke. https://t.co/3TVtOTpPAD",-0.541235407,0.0,0,0,neutral,0,0,0.0,0.0
CocoThePatriot,id: 766259231431548928,id:1043551243636015107," RT @LisaDNews NEW, BREAKING HERE, Kavanaugh: top GOP source w knowledge tells me Prof Blasey Ford's team has told them they will not make tonight's COB deadline to respond to the GOP offer and may not respond tonight at all.",2.344243245,1.0,0,1,neutral,1,1,0.0,1.0
CocoThePatriot,id: 766259231431548928,id:1043551243636015107," RT @LisaDNews NEW, BREAKING HERE, Kavanaugh: top GOP source w knowledge tells me Prof Blasey Ford's team has told them they will not make tonight's COB deadline to respond to the GOP offer and may not respond tonight at all.",2.344243245,1.0,0,1,neutral,1,1,0.0,1.0
ellen6019,id: 38965083,id:1043578365108736000, RT @LisaMarieBoothe @Ashwathie @MattWolking @ChuckGrassley He’s never going to win. No matter what he does it will be painted as a negative by the media and the Left. They have no interest in getting to any truth otherwise the coverage would have been different this entire time. Their only interest is hurting Kavanaugh and GOP.,2.348490666,0.0,0,0,neutral,0,1,,1.0
s_soteria,id: 767694208945778688,id:1043648106552852480," RT @LisaMei62 ""Over the coming days and weeks there will be a strategy that will emerge, and I think it’s possible that that strategy might ultimately defeat the nominee.""  Christine Ford Adviser Told Democrats in July Call About Plot to Take Down Kavanaugh https://t.co/GFfNQaKKrP",1.849247737,0.0,0,1,neutral,0,1,0.0,1.0
dianne1h,id: 1598576042,id:1043536972256399363, RT @LittleSylvania @AvisInnovation @iotconsortium #FreeBryanAndJason #FreeBryanAndJason #FreeBryanAndJason #FreeBryanAndJason https://t.co/ffbSUW6UYc,2.442130678,,1,1,neutral,1,1,,0.0
dianne1h,id: 1598576042,id:1043535000455368704, RT @LittleSylvania #Outnumbered #Tucker #Hannity #IngrahamAngle #JuanWilliams #TheFive #JesseWatters  #FreeBryanAndJason #FreeBryanAndJason #FreeBryanAndJason #FreeBryanAndJason https://t.co/ffbSUW6UYc,2.442130678,,0,1,neutral,0,1,,1.0
VPNightshade,id: 2890969105,id:1043529571184902144, RT @lizcabrera55 This was all directed by Obama/Hillary to Impeach Trump! The DEEP STATE was working undercover against @POTUS Declassify (ALL)  Documents Monday! Hold them all accountable to the fullest extent of the LAW! Fire #RodRosenstein  Fire #Mueller Confirm #Kavanaugh Don't Trust Anyone! https://t.co/7YzKLJOpIe,1.729926439,0.0,0,1,neutral,0,1,1.0,1.0
