text,stance,sentiment,balanced_train,vader_scores
"stop whining and go to work ""women's rights already exist"" ""this is all bc a woman isn't president"" #WomensMarch #WomensMarchOnWashington https://t.co/VwfKELWXSA",0,0.0,1.0,-0.4767
RT @LAMusing: @riotwomennn @brownsugar7878 @lsarsour @womensmarch ADD HER NAME!,1,0.0,0.0,0.0
The best thing about being a woman is my relationships and solidarity with other women. #whyIMarch,1,1.0,0.0,0.7506
"RT @BiasedGirl: Did they March to #BringBackOurGirls and I missed it? 

#WomensMarch",1,1.0,0.0,-0.296
Funniest protest sign today. #womensmarchchi #whyimarch @ Chicago Loop / Downtown Chicago https://t.co/vsflpVYal5,1,1.0,0.0,0.3818
"RT @sfpelosi: #whyIMarch: #imarchfor Hillary Clinton, the millions of girls she has inspired to #dreambig, and the Madam POTUS we will one…",1,1.0,0.0,0.4939
RT @heatherswall: #WhyIMarch: Them. You. Us. Me.       We all deserve #Love #Equality #Acceptance #Opportunity and #Success. @womensmarch @…,1,1.0,0.0,0.9287
"#womensmarch 
Take a look! Feel proud ❤ @RealLucyLawless https://t.co/PEW3NXD8Fp",1,1.0,0.0,0.8221
"RT @RufusHound: So, having got the usual 'protest-schmotest' stuff about #WomensMarch, I asked my boy why he was there #proudface https://t…",1,1.0,0.0,0.0
so so happy about the #WomensMarch 👏,1,1.0,0.0,0.6453
Our beloved @NancyLeeGrahn at yesterday's #WomensMarch in L.A. #Julexis #GH https://t.co/tlQndGo5C3,1,1.0,0.0,0.5106
"RT @TeamMCAussie: ""You, the people have the power, the power to create happiness"" ✨💛 @MileyCyrus @happyhippiefdn #WomensMarch Im so glad to…",1,1.0,0.0,0.9439
Worked today but proud to see my new city participate in a big way https://t.co/rAD7KLSDdK,1,1.0,0.0,0.631
RT @monstta: y'all really steal everything https://t.co/WCwpayNcVb,1,0.0,0.0,-0.5413
#whyIMarch#women'smarch#charlotte https://t.co/TrZ9DJZGp0,1,1.0,0.0,0.0
I have never experienced something this empowering #WomensMarch https://t.co/R2qHIebOmL,1,1.0,0.0,0.0
Uh what? https://t.co/q8neBBuuLu,0,0.0,1.0,0.0
HillaryClinton: Scrolling through images of the #womensmarch is awe-inspiring. Hope it brought joy to others as it… https://t.co/cB0uaibaOF,1,1.0,0.0,0.7717
Messy https://t.co/vnfmLtKoxh,0,0.0,1.0,-0.3612
"I Tortured: All My Exes: Before: They Were Executives: So: Can I Get a Stock Option?

#inaugaration #panegyrical to #WomensMarch #purposeful",0,0.0,1.0,-0.5574
RT @RepCicilline: Rep. Cicilline &amp; thousands of Rhode Islanders rally at State House for #WomensMarch #WomensRallyPVD https://t.co/ICpHCAhI…,1,1.0,0.0,0.0
"#fuckjulian don't you need to report for your rape cases, you disgusting fuck? https://t.co/9SoTsdRHr7",1,0.0,0.0,-0.9118
"RT @ReVScOtAnOnUk: ❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️NAZI COLLABORATOR
((#Soros )) 💰💰Funds   #Snowflake Anti Nazi's 
😹😹😹😹😹😹😹😹😹
Couldn't Write This Shit
👇…",1,0.0,0.0,0.9555
RT @CriticalReading: Angela Davis' #WomensMarch speech: 'this country’s history cannot be deleted' https://t.co/ff0hDM4n9X,1,1.0,0.0,0.0
RT @HiCaliberLilGal: Michael Moore who tried to deny his wife her fair share of divorce dollars honored at the #WomensMarch https://t.co/PA…,0,0.0,1.0,0.7096
Just look at the amount of Starbucks cups! https://t.co/IBip6jEdvY,0,1.0,1.0,0.0
Beauty💗 https://t.co/IotD6aCuvb,1,1.0,1.0,0.8658
RT @ergeekgoddess: We made history at #womensmarch. Now it’s time to make our voices heard. First up: send a postcard to your Senators http…,1,1.0,0.0,0.0
The latest Made in America! https://t.co/mWlkOUQ3aa Thanks to @musicgirl77 @AzulayRomond @momness1 #womensmarch,1,1.0,0.0,0.4926
RT @BarnardCollege: The fashion statement of the @womensmarch originated with Krista Suh '09. https://t.co/zz3PNWcBqy,1,1.0,0.0,0.0
RT @JoeyRyanOnline: I stand with all women. Equal rights. Equal opportunities. Equal pay. Secure wellbeing. #WomensMarch https://t.co/wpDCi…,1,1.0,1.0,0.5574
Nobody said @MichaelCohen212 was very smart. https://t.co/w2HPVWJDmo,1,1.0,0.0,0.4576
"#WomensMarch 
@wesfeltondc with @repostapp
・・・
#womensmarchonwashington 
#dc #dcmetro https://t.co/CqICyVHzWe https://t.co/r6kUr7kvPn",1,1.0,1.0,0.0
@WestWingWeekly @JoshMalina @HrishiHirway thanks for your support #WomensMarch https://t.co/9H6Lsx1FBY,1,1.0,0.0,0.6808
We made history at #womensmarch. Now it’s time to make our voices heard. First up: send a postcard to your Senators https://t.co/xVj7d0mo6w,1,1.0,0.0,0.0
Let's do this! #WomensMarch #DallasWomensMarch https://t.co/78jAgRYZqa,1,1.0,1.0,0.0
Fight against what exactly? Unifying America??? https://t.co/filn51Yqhq,0,0.0,1.0,-0.5514
can yall believe the electoral college choose ***** over her smh https://t.co/d5PqkLI3wS,1,0.0,0.0,-0.3182
We packed the monorail #womxnsmarchseattle #womensmarch https://t.co/84HYrNmtGE,1,1.0,0.0,0.0
Here's a tweet forwarded for all you Women Marcches who didn't do your homework of who organized this function https://t.co/pZOaxi7oDG,0,0.0,1.0,0.0
RT @KurtSchlichter: Better and more snacks. @tonykatz https://t.co/WWoUmrjXpE,1,1.0,0.0,0.4404
RT @IWDAExec: The women's movement and all good feminists are rising. Join us or get out of the way. The majority speaks. Enough is enough…,1,1.0,0.0,0.6249
RT @nycmargie: RT @nrdc: WATCH @NRDC President @RheaSuh's speech from @womensmarch in DC  [VIDEO]: https://t.co/ecEVfIKrt5 #WomensMarch #Wh…,1,1.0,0.0,0.0
RT @CanadaMoments: The stats are rolling in for last weekend's #WomensMarch. https://t.co/ij6Rfk5oxs,1,1.0,1.0,0.0
Like @CNN (almost) all male panel discussing the #WomensMarch  etc.? Maybe @CNN should take its own story to ❤️ #justsaying https://t.co/5jMBEfmGi9,1,1.0,0.0,0.3612
"RT @NARAL: After the @womensmarch, come learn how to protect the rights you're marching for! @ilyseh will be speaking at 4:30: https://t.co…",1,1.0,0.0,0.4389
RT @bieburspxrpose: WHAT MILEY HAS LONG HAIR AGAIN!?? 😱😱 AM I MISSING SOMETHING  https://t.co/zoGPPIipvD,1,0.0,0.0,-0.9347
"RT @spotmegone: Time for them to assimilate to our country, the USA &amp; adhere to our Laws. Otherwise, go somewhere else &amp; see how much Freed…",0,0.0,1.0,0.0
RT @TrumpUntamed: why will Liberals never take over the world .. too busy utilizing population control on future liberals #abortion #womens…,0,0.0,1.0,0.0
@womensmarch can you please print more Shepard fairly posters? They're selling on eBay for hundreds and the proceeds should go toward women!,1,1.0,0.0,0.3802
RT @gingrpimpernel: @whirrll @GOP @NationalNurses @pplsummit @MeNursesUnion @SenSanders @NNUBonnie @womensmarch FUCKIN A BEAVERS FEEL the S…,1,1.0,0.0,0.0
"@NRDC FYI:Trace gas, plant food CO2 is CLEAN, COLOURLESS, ODOURLESS, TASTELESS. AS CLEAN AS YOU CAN GET!  @womensmarch #WomensMarch  #auspol https://t.co/A5W3ikZ4QD",1,0.0,0.0,0.7997
"#WomensMarch
 If you find yourself getting attacked by a knife just pull out some lettuce and bread. Instincts will kick in 😉😂",1,1.0,1.0,-0.0258
"RT @itsmenanice: Angela Davis #WomensMarch: ""Women's rights are human rights all over the planet and that is why we say freedom and justice…",1,1.0,0.0,0.6369
From @AJENews - the @womensmarchsyd was one of the first in the world #WomensMarch #whyIMarch #feminism  #solidarity https://t.co/0O32KZg7LY,1,1.0,1.0,0.296
The latest Vakul's Tech Daily! https://t.co/laCk8bAIcJ Thanks to @rautsan @dreamhustlecode @Hana_ElSayyed #productivity #womensmarch,1,1.0,0.0,0.4926
"#WomensMarch was not just about #FeministPrivilege 
Women's March sports slew of liberal causes https://t.co/NGmmoApX7Q via @DCExaminer",1,0.0,0.0,0.0
I'm not jealous of all the boys at #womensmarch getting free pussy haha,0,1.0,1.0,0.8307
RT @AshnaAlii: It was great to see so many young children at the @womensmarch #ldnont https://t.co/VCTGXEUMJw,1,1.0,0.0,0.6249
#CNN #GOP The only thing #Trump is good at is making other people pay for his mistakes #Maddow #WomensMarch  #msnbc #StandWithJohnLewis https://t.co/7uCyt2r7Y5,1,0.0,0.0,0.0
Boston #womensmarch #wellesleycollege #womenwhowill @ Boston Womens March https://t.co/AyvMKtumPJ,1,1.0,0.0,0.0
Did you see this @DarkstarEric - a tiny island in Scotland with about 100 inhabitants! https://t.co/uT18ZMzkkJ,1,1.0,0.0,0.0
I hope I'm not wrong but is that THE NOTORIOUS RBG!?!? https://t.co/4dj6QY7Yjv,1,0.0,0.0,-0.633
@womensmarch @stefaniecruz @SarahBoison @BridgetMarie @tonyajwillms @skdubers thank you!!!,1,1.0,0.0,0.5229
"feminist (n.) a the person who believes in the social, political, and economic equality of the sexes. pass it on #WomensMarch https://t.co/ivwSw9XF0R",1,1.0,0.0,0.0
"SMMFH RT @AustinHunt: #WomensMarch going on outside in Washington, D.C. and the Trump’s are taking advantage of the WH bowling lanes…",1,1.0,0.0,0.25
RT @CoConMiranda: Helen Reddy with her backup singers: @kerrywashington @OfficialJLD  @Lavernecox @jamieleecurtis #JenniferLewis #WomensMar…,1,1.0,0.0,0.0
"RT @PollySpin: do not sound a trumpet before you, as the hypocrites do in the synagogues and on the streets, to be praised by men. https://…",0,0.0,1.0,0.4939
"Girl Power!
#womensmarch #womensmarchnyc #newyork #girlpower #womensrights #nyc https://t.co/wgfC5ZfleP https://t.co/G0HXO0UAQb",1,1.0,0.0,0.0
"RT @saetreperrie: if you are with me let me see your hands, stand up and salute!
lace up your boots, representing all the women, salute, sa…",1,1.0,0.0,0.0
RT @DOUBLE_TAKE2: Best pic I've seen all day #WomensMarch ✊🏾 https://t.co/alUUUWkEFv,1,1.0,0.0,0.6369
"You're right,what it DOES represent is why they lost and why they'll continue to lose @AshleyJudd #WomensMarch #tcot #MAGA #PPsellsbabyparts https://t.co/qztIKbT94e",0,0.0,1.0,-0.6124
"Love the sentiment on that sign and believe it completely. Also, four-legged welcome-so cute! https://t.co/WXlYnzTTSW",1,1.0,0.0,0.8172
RT @MsKiara_: Y'all look ashy https://t.co/pfitgKF3GJ,1,0.0,0.0,0.0
It's not easy being an activist in the pouring rain! #WomensMarch #MyPussyGrabsBack… https://t.co/7tsXlUjPHx,1,0.0,0.0,-0.4015
"Doctors have proven that unborn babies feel horrific pain in Abortions
Why not make the CHOICE to be more Caring &amp; Responsible?
#WomensMarch",0,0.0,1.0,-0.3906
"I wish fellow conservative, proTrump &amp; if Republican grow more brain cells. Consider moral sewer of those disparaging Trump anyway. https://t.co/W82e4IpEn4",0,0.0,1.0,-0.128
"Stuck with copy today, but to everyone @womensmarch thank you thank you thank you",1,1.0,0.0,0.85
"Wake up #Hollywood 1% elite..guess what &gt; Trump voters AREN'T EVIL, we DON'T have to see your movies or listen to your music, and we won't! https://t.co/DdnywCMrMD",0,0.0,1.0,0.6542
Proud to have been a small part of such a significant historical event https://t.co/36MlEt4YJA via @BostonGlobe @BosWomensMarch #WomensMarch,1,1.0,0.0,0.5994
"All this crap can be recycled, great job ladies. https://t.co/huhyQXH1NY",0,0.0,1.0,0.3612
State @SenEdwardsVA is also here #WomensMarch,1,1.0,1.0,0.0
Proud of my ladies getting their protest on at #WomensMarchOakland #readytogofireitup #womensmarch https://t.co/6x5FZZ1XO3,1,1.0,0.0,0.2732
RT @funlibertarian2: If everyone that participated in #WomensMarch gave $10 to @PPact they wouldnt need federal funding AND you would've ac…,0,1.0,1.0,0.0
WTF....who is marching for  #SquirrelAppreciationDay?  Who is protesting for their rights? #WomensMarch,0,0.0,1.0,-0.4871
MemorialDay https://t.co/28dU1d18NU RT @fifthorgajsms: #WomensMarch HERE IN... https://t.co/1EBbkMZRtW,1,1.0,0.0,0.0
"RT @mmpadellan: .@CPBuffy19 EXCELLENT picture!!! Thank you for posting, I'm retweeting!
#WomensMarch 
#nastywoman
#TheResistance https://t.…",1,1.0,0.0,0.8443
"RT @TheQuQu: So, #WomensMarch accomplished nothing. There was no shift in the window of acceptable discourse at all. It was tame as grits a…",0,0.0,1.0,0.7259
"RT @carhode: Monday morning, back on the phones!  Be relentless! This is just the beginning. We are a force that cannot be denied! #DemForc…",1,1.0,0.0,0.5396
"RT @wolf1u2: Good question, but then apparently these women don't care much about the death's of innocents. #WomensMarch Only having gov ta…",0,0.0,1.0,0.0408
Portland's #WomensMarch https://t.co/AtZU0ej9so,1,1.0,0.0,0.0
"Follow Sarah for cross-border #WomensMarch news, eh. https://t.co/XHn6bcrekD",1,1.0,0.0,0.0
@chadfelixg check it out LIVE stream washington mall #WomensMarch  huge crowd! https://t.co/a07XQliPAn,1,1.0,0.0,0.3802
RT @NAHJAustin: Our very own @CamilaBernal featured tonight on @CNN for her reporting on #WomensMarch in Austin. Way to represent for #More…,1,1.0,0.0,0.0
@MMFlint @womensmarch What message? Congratulations on focusing on what voters wanted of Democrats &amp; Republicans? End Political Correctness,0,1.0,1.0,0.644
Who run the world? Girls 👊🏼💪🏼 #whyimarch #womensmarchonwashington,1,1.0,0.0,0.0
Indeed @POTUS #Resistance #WomensMarch #Dems #Women #GOPWomen #Indie #AfricanAmerican #Latinas #Asian #FF RT https://t.co/A34dFSjun1,1,1.0,1.0,0.0
RT @imonialler: Some of my favorite pics of the #WomensMarch part 1 https://t.co/9jpKy9lGN1,1,1.0,1.0,0.4588
"RT @USseriously: @USseriously Hartford, Connecticut #WomensMarch #womensmarchhartford https://t.co/CXFT88xWfM",1,1.0,0.0,0.0
@womensmarch what a great experience Congrats to organizers https://t.co/7SJWeDbhok,1,1.0,0.0,0.8176
RT @jasminelep: Aw the Koreans marching in New York sung Into The New World during WomensMarch! https://t.co/81dpOuf9xS,1,1.0,0.0,0.0
RT @rmayemsinger: Check out these amazing numbers and astonishing photos! #WomensMarch https://t.co/NZ5FW9Ail1,1,1.0,1.0,0.6239
"LOL, morons https://t.co/OTMD6wz3ND",0,0.0,1.0,0.3034
RT @intobiebx: absolutely agree! #WomensMarch https://t.co/GsU0Y7OnHu,1,1.0,0.0,0.474
"RT @fairymoore: SO proud of everyone who marched today, especially these girls. #@womensmarch  (not my pic, I just think its awesome) #Wome…",1,1.0,0.0,0.8752
RT @Will_Bunch: There's diversity -- two blondes and a brunette https://t.co/ijf9EqmZGE,1,1.0,0.0,0.0
I heard the entire song on C-Span. Let's just say @Madonna held zero punches! #WhyIMarch,1,1.0,0.0,0.0
@CNNPolitics  Headline in major Toronto Newspaper @ddale8 @davidfrum @David_Gergen https://t.co/eXvCD81yGH,1,1.0,0.0,0.0
One wants to blow up the whitehouse! Not insane at all. #womensmarch https://t.co/z4PSigimJR,0,0.0,1.0,0.3716
@realDonaldTrump predictable. Knew he would pout and whine abt #WomensMarch rather than harness energy to unite as would a great leader. SAD,1,0.0,1.0,-0.0343
We are here and we are organized!  #WomensMarch #whyIMarch https://t.co/tGQa5199to,1,1.0,0.0,0.0
RT @fiestycaylen: when ur masculinity is so fragile that u have to downgrade women who made history 21 days into 2017 https://t.co/mAylrqlV…,1,0.0,0.0,0.0
"RT @IMPL0RABLE: #TheResistance #Veterans #VeteransMatter #WomensMarchOnWashington 

Calling all Veterans, will you March? Will you stand wi…",1,1.0,0.0,0.0
RT @allisondev: #Halifax's Women's March #WomensMarch #mwmcanada https://t.co/BFZONfjSVu,1,1.0,0.0,0.0
"RT @TheRiverWanders: Oh we've got it. And they're sorry we do. #altfacts

#TheResistance #TrumpLeaks #DemForce #p2 #WomensMarch https://t.c…",1,0.0,0.0,-0.0772
"RT @FlakPhoto: Today's the day - I'm marching in Madison, Wisconsin. How about you? #WomensMarch https://t.co/VzSnRXacU8",1,1.0,1.0,0.0
"Women's March/Parade fails to mention, that it is representing alt-left women, only!!  #PatheticParade https://t.co/UD7L20mwNt",0,0.0,1.0,-0.5242
People are going in on Taylor Swift's #WomensMarch tweet https://t.co/YzGt6DbnqU https://t.co/JVrovz6GSu,1,1.0,0.0,0.0
"#WomensMarch in Charlotte, NC! 10K+ in attendance. So very proud of my chosen city. Don't stop letting your presence be known! https://t.co/ILn0cWcLjj",1,1.0,0.0,0.7305
RT @CoolFMNigeria: Why did Lagos girls not join the #womensmarch? #SundayChillOutZoneWithChilli @AjukaRosemary,1,0.0,0.0,-0.2235
If the #WomensMarch  is NOT protesting ISLAM and SHARIA LAW then your march is in vain.,0,0.0,1.0,-0.12
Safe travels to all 160 of you! 🚌💨https://t.co/fVMOzRkXe5 #WomensMarch https://t.co/ELO6jZrci8,1,1.0,0.0,0.4926
RT @TylerRebeccaPea: This is a #Winnipeg #manitoba #canada to ❤️#whyimarch https://t.co/tnsx6rDrRo,1,0.0,0.0,0.0
RT @steelworkers: District 1 #WOS ready to stand up &amp; fight back for the #WomensMarch https://t.co/wQt6GzXvIX,1,1.0,0.0,-0.0258
RT @EW: #Supergirl star @MelissaBenoist posted a message for Donald Trump from the #WomensMarch. https://t.co/s96FIyxUVW,1,1.0,0.0,0.0
"I'm so proud of you 🚺💜
#WomensMarch https://t.co/Xhj33z4SAn",1,1.0,0.0,0.8221
"RT @reshmasaujani: Only 250,000 at Inauguration.  We will have many more than that tom @womensmarch.  The future is still female.",1,1.0,1.0,0.0
The latest Women Daily! https://t.co/pQCwGCnneF #womensmarch #tech,1,1.0,1.0,0.0
RT @500womensci: #science is a party for everyone. We #500womensci will represent all scientists at the #WomensMarch. Join us! https://t.co…,1,1.0,0.0,0.636
Read an amazing line at a march today: people of quality do not fear inequality! Let your voice be heard #WomensMarch #neverbackdown,1,1.0,0.0,0.7731
RT @BethTBI: I March for those who can't. #WomensMarch #Cardiff #LoveTrumpsHate #WhyIMarch @wepSouthWales @HNHWales @WalesOnline @womensmar…,1,1.0,0.0,0.0
RT @dbzyb: Daily Mail takes to internet with (inevitable) snarky comment about women #womensmarch #womensmarchlondon https://t.co/26U0RsiYPG,1,0.0,0.0,0.0
"RT @bkesling: No matter your politics, you have to admit this is a solid sign. 

#WomensMarch https://t.co/cvhzuukUdu",1,1.0,0.0,0.3239
We made history at #womensmarch. Now it’s time to make our voices heard. First up: send a postcard to your Senators https://t.co/D8YRzxctaZ,1,1.0,1.0,0.0
You could not see ANY white yesterday at that time!   It was packed    MORE FAKE NEWS !!!!!!! https://t.co/ez7IiCMvB0,0,0.0,1.0,-0.7922
The latest The Asehan Post! https://t.co/IK1KX0ijlW #womensmarch #milannapoli,1,1.0,0.0,0.0
"Comrades, please to announce this was not God trying to choke new president. This was only wind. #AlternativeFacts #WomensMarch #ChineseTies https://t.co/MqRZ69Ix8c",1,0.0,1.0,-0.4614
